"","AGE","AREA_KM2","NAME","POP","FIPS","time","SEX","abs_pop"
"397",93,1943945,"Mexico",-3189,"MX",1983,"Hombres",3189
"398",94,1943945,"Mexico",-2429,"MX",1983,"Hombres",2429
"399",95,1943945,"Mexico",-1821,"MX",1983,"Hombres",1821
"400",96,1943945,"Mexico",-1346,"MX",1983,"Hombres",1346
"401",97,1943945,"Mexico",-977,"MX",1983,"Hombres",977
"402",98,1943945,"Mexico",-700,"MX",1983,"Hombres",700
"403",99,1943945,"Mexico",-492,"MX",1983,"Hombres",492
"404",100,1943945,"Mexico",-1060,"MX",1983,"Hombres",1060
"405",0,1943945,"Mexico",-1151407,"MX",1984,"Hombres",1151407
"406",1,1943945,"Mexico",-1120770,"MX",1984,"Hombres",1120770
"407",2,1943945,"Mexico",-1105174,"MX",1984,"Hombres",1105174
"408",3,1943945,"Mexico",-1096914,"MX",1984,"Hombres",1096914
"409",4,1943945,"Mexico",-1098269,"MX",1984,"Hombres",1098269
"410",5,1943945,"Mexico",-1089459,"MX",1984,"Hombres",1089459
"411",6,1943945,"Mexico",-1086088,"MX",1984,"Hombres",1086088
"412",7,1943945,"Mexico",-1085175,"MX",1984,"Hombres",1085175
"413",8,1943945,"Mexico",-1083793,"MX",1984,"Hombres",1083793
"414",9,1943945,"Mexico",-1078358,"MX",1984,"Hombres",1078358
"415",10,1943945,"Mexico",-1065898,"MX",1984,"Hombres",1065898
"416",11,1943945,"Mexico",-1046186,"MX",1984,"Hombres",1046186
"417",12,1943945,"Mexico",-1019541,"MX",1984,"Hombres",1019541
"418",13,1943945,"Mexico",-986054,"MX",1984,"Hombres",986054
"419",14,1943945,"Mexico",-949909,"MX",1984,"Hombres",949909
"420",15,1943945,"Mexico",-911371,"MX",1984,"Hombres",911371
"421",16,1943945,"Mexico",-872615,"MX",1984,"Hombres",872615
"422",17,1943945,"Mexico",-835101,"MX",1984,"Hombres",835101
"423",18,1943945,"Mexico",-800278,"MX",1984,"Hombres",800278
"424",19,1943945,"Mexico",-767033,"MX",1984,"Hombres",767033
"425",20,1943945,"Mexico",-735943,"MX",1984,"Hombres",735943
"426",21,1943945,"Mexico",-709285,"MX",1984,"Hombres",709285
"427",22,1943945,"Mexico",-685059,"MX",1984,"Hombres",685059
"428",23,1943945,"Mexico",-661917,"MX",1984,"Hombres",661917
"429",24,1943945,"Mexico",-640348,"MX",1984,"Hombres",640348
"430",25,1943945,"Mexico",-617635,"MX",1984,"Hombres",617635
"431",26,1943945,"Mexico",-592565,"MX",1984,"Hombres",592565
"432",27,1943945,"Mexico",-563268,"MX",1984,"Hombres",563268
"433",28,1943945,"Mexico",-532079,"MX",1984,"Hombres",532079
"434",29,1943945,"Mexico",-500544,"MX",1984,"Hombres",500544
"435",30,1943945,"Mexico",-471393,"MX",1984,"Hombres",471393
"436",31,1943945,"Mexico",-446106,"MX",1984,"Hombres",446106
"437",32,1943945,"Mexico",-426025,"MX",1984,"Hombres",426025
"438",33,1943945,"Mexico",-410738,"MX",1984,"Hombres",410738
"439",34,1943945,"Mexico",-397116,"MX",1984,"Hombres",397116
"440",35,1943945,"Mexico",-383321,"MX",1984,"Hombres",383321
"441",36,1943945,"Mexico",-370909,"MX",1984,"Hombres",370909
"442",37,1943945,"Mexico",-359139,"MX",1984,"Hombres",359139
"443",38,1943945,"Mexico",-348485,"MX",1984,"Hombres",348485
"444",39,1943945,"Mexico",-339095,"MX",1984,"Hombres",339095
"445",40,1943945,"Mexico",-330553,"MX",1984,"Hombres",330553
"446",41,1943945,"Mexico",-321250,"MX",1984,"Hombres",321250
"447",42,1943945,"Mexico",-311063,"MX",1984,"Hombres",311063
"448",43,1943945,"Mexico",-300325,"MX",1984,"Hombres",300325
"449",44,1943945,"Mexico",-289595,"MX",1984,"Hombres",289595
"450",45,1943945,"Mexico",-279169,"MX",1984,"Hombres",279169
"451",46,1943945,"Mexico",-268567,"MX",1984,"Hombres",268567
"452",47,1943945,"Mexico",-257916,"MX",1984,"Hombres",257916
"453",48,1943945,"Mexico",-247313,"MX",1984,"Hombres",247313
"454",49,1943945,"Mexico",-236774,"MX",1984,"Hombres",236774
"455",50,1943945,"Mexico",-226553,"MX",1984,"Hombres",226553
"456",51,1943945,"Mexico",-217010,"MX",1984,"Hombres",217010
"457",52,1943945,"Mexico",-208187,"MX",1984,"Hombres",208187
"458",53,1943945,"Mexico",-199895,"MX",1984,"Hombres",199895
"459",54,1943945,"Mexico",-191894,"MX",1984,"Hombres",191894
"460",55,1943945,"Mexico",-183911,"MX",1984,"Hombres",183911
"461",56,1943945,"Mexico",-175586,"MX",1984,"Hombres",175586
"462",57,1943945,"Mexico",-166743,"MX",1984,"Hombres",166743
"463",58,1943945,"Mexico",-157636,"MX",1984,"Hombres",157636
"464",59,1943945,"Mexico",-148640,"MX",1984,"Hombres",148640
"465",60,1943945,"Mexico",-140141,"MX",1984,"Hombres",140141
"466",61,1943945,"Mexico",-132393,"MX",1984,"Hombres",132393
"467",62,1943945,"Mexico",-125599,"MX",1984,"Hombres",125599
"468",63,1943945,"Mexico",-119541,"MX",1984,"Hombres",119541
"469",64,1943945,"Mexico",-113785,"MX",1984,"Hombres",113785
"470",65,1943945,"Mexico",-108051,"MX",1984,"Hombres",108051
"471",66,1943945,"Mexico",-102318,"MX",1984,"Hombres",102318
"472",67,1943945,"Mexico",-96569,"MX",1984,"Hombres",96569
"473",68,1943945,"Mexico",-90829,"MX",1984,"Hombres",90829
"474",69,1943945,"Mexico",-85266,"MX",1984,"Hombres",85266
"475",70,1943945,"Mexico",-79992,"MX",1984,"Hombres",79992
"476",71,1943945,"Mexico",-74963,"MX",1984,"Hombres",74963
"477",72,1943945,"Mexico",-70208,"MX",1984,"Hombres",70208
"478",73,1943945,"Mexico",-65669,"MX",1984,"Hombres",65669
"479",74,1943945,"Mexico",-61258,"MX",1984,"Hombres",61258
"480",75,1943945,"Mexico",-56957,"MX",1984,"Hombres",56957
"481",76,1943945,"Mexico",-52755,"MX",1984,"Hombres",52755
"482",77,1943945,"Mexico",-48632,"MX",1984,"Hombres",48632
"483",78,1943945,"Mexico",-44593,"MX",1984,"Hombres",44593
"484",79,1943945,"Mexico",-40631,"MX",1984,"Hombres",40631
"485",80,1943945,"Mexico",-36723,"MX",1984,"Hombres",36723
"486",81,1943945,"Mexico",-32878,"MX",1984,"Hombres",32878
"487",82,1943945,"Mexico",-29176,"MX",1984,"Hombres",29176
"488",83,1943945,"Mexico",-25640,"MX",1984,"Hombres",25640
"489",84,1943945,"Mexico",-20354,"MX",1984,"Hombres",20354
"490",85,1943945,"Mexico",-17310,"MX",1984,"Hombres",17310
"491",86,1943945,"Mexico",-14561,"MX",1984,"Hombres",14561
"492",87,1943945,"Mexico",-12104,"MX",1984,"Hombres",12104
"493",88,1943945,"Mexico",-9937,"MX",1984,"Hombres",9937
"494",89,1943945,"Mexico",-8051,"MX",1984,"Hombres",8051
"495",90,1943945,"Mexico",-6434,"MX",1984,"Hombres",6434
"496",91,1943945,"Mexico",-5069,"MX",1984,"Hombres",5069
"497",92,1943945,"Mexico",-3934,"MX",1984,"Hombres",3934
"498",93,1943945,"Mexico",-3007,"MX",1984,"Hombres",3007
"499",94,1943945,"Mexico",-2263,"MX",1984,"Hombres",2263
"500",95,1943945,"Mexico",-1675,"MX",1984,"Hombres",1675
"501",96,1943945,"Mexico",-1220,"MX",1984,"Hombres",1220
"502",97,1943945,"Mexico",-875,"MX",1984,"Hombres",875
"503",98,1943945,"Mexico",-615,"MX",1984,"Hombres",615
"504",99,1943945,"Mexico",-428,"MX",1984,"Hombres",428
"505",100,1943945,"Mexico",-880,"MX",1984,"Hombres",880
"506",0,1943945,"Mexico",-1161647,"MX",1985,"Hombres",1161647
"507",1,1943945,"Mexico",-1133879,"MX",1985,"Hombres",1133879
"508",2,1943945,"Mexico",-1112784,"MX",1985,"Hombres",1112784
"509",3,1943945,"Mexico",-1099741,"MX",1985,"Hombres",1099741
"510",4,1943945,"Mexico",-1092402,"MX",1985,"Hombres",1092402
"511",5,1943945,"Mexico",-1094553,"MX",1985,"Hombres",1094553
"512",6,1943945,"Mexico",-1086447,"MX",1985,"Hombres",1086447
"513",7,1943945,"Mexico",-1083561,"MX",1985,"Hombres",1083561
"514",8,1943945,"Mexico",-1082636,"MX",1985,"Hombres",1082636
"515",9,1943945,"Mexico",-1081281,"MX",1985,"Hombres",1081281
"516",10,1943945,"Mexico",-1075768,"MX",1985,"Hombres",1075768
"517",11,1943945,"Mexico",-1063186,"MX",1985,"Hombres",1063186
"518",12,1943945,"Mexico",-1042961,"MX",1985,"Hombres",1042961
"519",13,1943945,"Mexico",-1015374,"MX",1985,"Hombres",1015374
"520",14,1943945,"Mexico",-980345,"MX",1985,"Hombres",980345
"521",15,1943945,"Mexico",-941872,"MX",1985,"Hombres",941872
"522",16,1943945,"Mexico",-900906,"MX",1985,"Hombres",900906
"523",17,1943945,"Mexico",-860858,"MX",1985,"Hombres",860858
"524",18,1943945,"Mexico",-822784,"MX",1985,"Hombres",822784
"525",19,1943945,"Mexico",-788456,"MX",1985,"Hombres",788456
"526",20,1943945,"Mexico",-756336,"MX",1985,"Hombres",756336
"527",21,1943945,"Mexico",-726735,"MX",1985,"Hombres",726735
"528",22,1943945,"Mexico",-701257,"MX",1985,"Hombres",701257
"529",23,1943945,"Mexico",-677862,"MX",1985,"Hombres",677862
"530",24,1943945,"Mexico",-655464,"MX",1985,"Hombres",655464
"531",25,1943945,"Mexico",-634518,"MX",1985,"Hombres",634518
"532",26,1943945,"Mexico",-612313,"MX",1985,"Hombres",612313
"533",27,1943945,"Mexico",-587869,"MX",1985,"Hombres",587869
"534",28,1943945,"Mexico",-558869,"MX",1985,"Hombres",558869
"535",29,1943945,"Mexico",-528006,"MX",1985,"Hombres",528006
"536",30,1943945,"Mexico",-496842,"MX",1985,"Hombres",496842
"537",31,1943945,"Mexico",-468140,"MX",1985,"Hombres",468140
"538",32,1943945,"Mexico",-443139,"MX",1985,"Hombres",443139
"539",33,1943945,"Mexico",-423180,"MX",1985,"Hombres",423180
"540",34,1943945,"Mexico",-407951,"MX",1985,"Hombres",407951
"541",35,1943945,"Mexico",-394415,"MX",1985,"Hombres",394415
"542",36,1943945,"Mexico",-380667,"MX",1985,"Hombres",380667
"543",37,1943945,"Mexico",-368303,"MX",1985,"Hombres",368303
"544",38,1943945,"Mexico",-356549,"MX",1985,"Hombres",356549
"545",39,1943945,"Mexico",-345993,"MX",1985,"Hombres",345993
"546",40,1943945,"Mexico",-336688,"MX",1985,"Hombres",336688
"547",41,1943945,"Mexico",-328221,"MX",1985,"Hombres",328221
"548",42,1943945,"Mexico",-318964,"MX",1985,"Hombres",318964
"549",43,1943945,"Mexico",-308829,"MX",1985,"Hombres",308829
"550",44,1943945,"Mexico",-298073,"MX",1985,"Hombres",298073
"551",45,1943945,"Mexico",-287318,"MX",1985,"Hombres",287318
"552",46,1943945,"Mexico",-276894,"MX",1985,"Hombres",276894
"553",47,1943945,"Mexico",-266236,"MX",1985,"Hombres",266236
"554",48,1943945,"Mexico",-255564,"MX",1985,"Hombres",255564
"555",49,1943945,"Mexico",-245007,"MX",1985,"Hombres",245007
"556",50,1943945,"Mexico",-234469,"MX",1985,"Hombres",234469
"557",51,1943945,"Mexico",-224233,"MX",1985,"Hombres",224233
"558",52,1943945,"Mexico",-214709,"MX",1985,"Hombres",214709
"559",53,1943945,"Mexico",-205887,"MX",1985,"Hombres",205887
"560",54,1943945,"Mexico",-197535,"MX",1985,"Hombres",197535
"561",55,1943945,"Mexico",-189477,"MX",1985,"Hombres",189477
"562",56,1943945,"Mexico",-181469,"MX",1985,"Hombres",181469
"563",57,1943945,"Mexico",-173107,"MX",1985,"Hombres",173107
"564",58,1943945,"Mexico",-164202,"MX",1985,"Hombres",164202
"565",59,1943945,"Mexico",-155071,"MX",1985,"Hombres",155071
"566",60,1943945,"Mexico",-146046,"MX",1985,"Hombres",146046
"567",61,1943945,"Mexico",-137515,"MX",1985,"Hombres",137515
"568",62,1943945,"Mexico",-129744,"MX",1985,"Hombres",129744
"569",63,1943945,"Mexico",-122918,"MX",1985,"Hombres",122918
"570",64,1943945,"Mexico",-116822,"MX",1985,"Hombres",116822
"571",65,1943945,"Mexico",-111024,"MX",1985,"Hombres",111024
"572",66,1943945,"Mexico",-105241,"MX",1985,"Hombres",105241
"573",67,1943945,"Mexico",-99474,"MX",1985,"Hombres",99474
"574",68,1943945,"Mexico",-93679,"MX",1985,"Hombres",93679
"575",69,1943945,"Mexico",-87893,"MX",1985,"Hombres",87893
"576",70,1943945,"Mexico",-82285,"MX",1985,"Hombres",82285
"577",71,1943945,"Mexico",-76955,"MX",1985,"Hombres",76955
"578",72,1943945,"Mexico",-71877,"MX",1985,"Hombres",71877
"579",73,1943945,"Mexico",-67088,"MX",1985,"Hombres",67088
"580",74,1943945,"Mexico",-62505,"MX",1985,"Hombres",62505
"581",75,1943945,"Mexico",-58066,"MX",1985,"Hombres",58066
"582",76,1943945,"Mexico",-53746,"MX",1985,"Hombres",53746
"583",77,1943945,"Mexico",-49526,"MX",1985,"Hombres",49526
"584",78,1943945,"Mexico",-45379,"MX",1985,"Hombres",45379
"585",79,1943945,"Mexico",-41290,"MX",1985,"Hombres",41290
"586",80,1943945,"Mexico",-37259,"MX",1985,"Hombres",37259
"587",81,1943945,"Mexico",-33308,"MX",1985,"Hombres",33308
"588",82,1943945,"Mexico",-29490,"MX",1985,"Hombres",29490
"589",83,1943945,"Mexico",-25855,"MX",1985,"Hombres",25855
"590",84,1943945,"Mexico",-22417,"MX",1985,"Hombres",22417
"591",85,1943945,"Mexico",-17537,"MX",1985,"Hombres",17537
"592",86,1943945,"Mexico",-14676,"MX",1985,"Hombres",14676
"593",87,1943945,"Mexico",-12137,"MX",1985,"Hombres",12137
"594",88,1943945,"Mexico",-9902,"MX",1985,"Hombres",9902
"595",89,1943945,"Mexico",-7967,"MX",1985,"Hombres",7967
"596",90,1943945,"Mexico",-6317,"MX",1985,"Hombres",6317
"597",91,1943945,"Mexico",-4934,"MX",1985,"Hombres",4934
"598",92,1943945,"Mexico",-3794,"MX",1985,"Hombres",3794
"599",93,1943945,"Mexico",-2869,"MX",1985,"Hombres",2869
"600",94,1943945,"Mexico",-2134,"MX",1985,"Hombres",2134
"601",95,1943945,"Mexico",-1562,"MX",1985,"Hombres",1562
"602",96,1943945,"Mexico",-1123,"MX",1985,"Hombres",1123
"603",97,1943945,"Mexico",-793,"MX",1985,"Hombres",793
"604",98,1943945,"Mexico",-552,"MX",1985,"Hombres",552
"605",99,1943945,"Mexico",-375,"MX",1985,"Hombres",375
"606",100,1943945,"Mexico",-742,"MX",1985,"Hombres",742
"607",0,1943945,"Mexico",-1169495,"MX",1986,"Hombres",1169495
"608",1,1943945,"Mexico",-1144759,"MX",1986,"Hombres",1144759
"609",2,1943945,"Mexico",-1125861,"MX",1986,"Hombres",1125861
"610",3,1943945,"Mexico",-1107240,"MX",1986,"Hombres",1107240
"611",4,1943945,"Mexico",-1095167,"MX",1986,"Hombres",1095167
"612",5,1943945,"Mexico",-1088509,"MX",1986,"Hombres",1088509
"613",6,1943945,"Mexico",-1091356,"MX",1986,"Hombres",1091356
"614",7,1943945,"Mexico",-1083677,"MX",1986,"Hombres",1083677
"615",8,1943945,"Mexico",-1080981,"MX",1986,"Hombres",1080981
"616",9,1943945,"Mexico",-1080059,"MX",1986,"Hombres",1080059
"617",10,1943945,"Mexico",-1078607,"MX",1986,"Hombres",1078607
"618",11,1943945,"Mexico",-1072862,"MX",1986,"Hombres",1072862
"619",12,1943945,"Mexico",-1059824,"MX",1986,"Hombres",1059824
"620",13,1943945,"Mexico",-1038492,"MX",1986,"Hombres",1038492
"621",14,1943945,"Mexico",-1009332,"MX",1986,"Hombres",1009332
"622",15,1943945,"Mexico",-971991,"MX",1986,"Hombres",971991
"623",16,1943945,"Mexico",-930922,"MX",1986,"Hombres",930922
"624",17,1943945,"Mexico",-888358,"MX",1986,"Hombres",888358
"625",18,1943945,"Mexico",-847897,"MX",1986,"Hombres",847897
"626",19,1943945,"Mexico",-810189,"MX",1986,"Hombres",810189
"627",20,1943945,"Mexico",-777139,"MX",1986,"Hombres",777139
"628",21,1943945,"Mexico",-746574,"MX",1986,"Hombres",746574
"629",22,1943945,"Mexico",-718000,"MX",1986,"Hombres",718000
"630",23,1943945,"Mexico",-693388,"MX",1986,"Hombres",693388
"631",24,1943945,"Mexico",-670819,"MX",1986,"Hombres",670819
"632",25,1943945,"Mexico",-649086,"MX",1986,"Hombres",649086
"633",26,1943945,"Mexico",-628751,"MX",1986,"Hombres",628751
"634",27,1943945,"Mexico",-607051,"MX",1986,"Hombres",607051
"635",28,1943945,"Mexico",-583145,"MX",1986,"Hombres",583145
"636",29,1943945,"Mexico",-554480,"MX",1986,"Hombres",554480
"637",30,1943945,"Mexico",-523962,"MX",1986,"Hombres",523962
"638",31,1943945,"Mexico",-493250,"MX",1986,"Hombres",493250
"639",32,1943945,"Mexico",-464923,"MX",1986,"Hombres",464923
"640",33,1943945,"Mexico",-440163,"MX",1986,"Hombres",440163
"641",34,1943945,"Mexico",-420284,"MX",1986,"Hombres",420284
"642",35,1943945,"Mexico",-405119,"MX",1986,"Hombres",405119
"643",36,1943945,"Mexico",-391654,"MX",1986,"Hombres",391654
"644",37,1943945,"Mexico",-377941,"MX",1986,"Hombres",377941
"645",38,1943945,"Mexico",-365661,"MX",1986,"Hombres",365661
"646",39,1943945,"Mexico",-353972,"MX",1986,"Hombres",353972
"647",40,1943945,"Mexico",-343494,"MX",1986,"Hombres",343494
"648",41,1943945,"Mexico",-334285,"MX",1986,"Hombres",334285
"649",42,1943945,"Mexico",-325883,"MX",1986,"Hombres",325883
"650",43,1943945,"Mexico",-316662,"MX",1986,"Hombres",316662
"651",44,1943945,"Mexico",-306512,"MX",1986,"Hombres",306512
"652",45,1943945,"Mexico",-295735,"MX",1986,"Hombres",295735
"653",46,1943945,"Mexico",-284976,"MX",1986,"Hombres",284976
"654",47,1943945,"Mexico",-274532,"MX",1986,"Hombres",274532
"655",48,1943945,"Mexico",-263868,"MX",1986,"Hombres",263868
"656",49,1943945,"Mexico",-253206,"MX",1986,"Hombres",253206
"657",50,1943945,"Mexico",-242667,"MX",1986,"Hombres",242667
"658",51,1943945,"Mexico",-232118,"MX",1986,"Hombres",232118
"659",52,1943945,"Mexico",-221861,"MX",1986,"Hombres",221861
"660",53,1943945,"Mexico",-212347,"MX",1986,"Hombres",212347
"661",54,1943945,"Mexico",-203483,"MX",1986,"Hombres",203483
"662",55,1943945,"Mexico",-195064,"MX",1986,"Hombres",195064
"663",56,1943945,"Mexico",-186977,"MX",1986,"Hombres",186977
"664",57,1943945,"Mexico",-178937,"MX",1986,"Hombres",178937
"665",58,1943945,"Mexico",-170514,"MX",1986,"Hombres",170514
"666",59,1943945,"Mexico",-161561,"MX",1986,"Hombres",161561
"667",60,1943945,"Mexico",-152407,"MX",1986,"Hombres",152407
"668",61,1943945,"Mexico",-143346,"MX",1986,"Hombres",143346
"669",62,1943945,"Mexico",-134797,"MX",1986,"Hombres",134797
"670",63,1943945,"Mexico",-127005,"MX",1986,"Hombres",127005
"671",64,1943945,"Mexico",-120141,"MX",1986,"Hombres",120141
"672",65,1943945,"Mexico",-114015,"MX",1986,"Hombres",114015
"673",66,1943945,"Mexico",-108173,"MX",1986,"Hombres",108173
"674",67,1943945,"Mexico",-102344,"MX",1986,"Hombres",102344
"675",68,1943945,"Mexico",-96546,"MX",1986,"Hombres",96546
"676",69,1943945,"Mexico",-90696,"MX",1986,"Hombres",90696
"677",70,1943945,"Mexico",-84872,"MX",1986,"Hombres",84872
"678",71,1943945,"Mexico",-79214,"MX",1986,"Hombres",79214
"679",72,1943945,"Mexico",-73834,"MX",1986,"Hombres",73834
"680",73,1943945,"Mexico",-68729,"MX",1986,"Hombres",68729
"681",74,1943945,"Mexico",-63904,"MX",1986,"Hombres",63904
"682",75,1943945,"Mexico",-59290,"MX",1986,"Hombres",59290
"683",76,1943945,"Mexico",-54827,"MX",1986,"Hombres",54827
"684",77,1943945,"Mexico",-50491,"MX",1986,"Hombres",50491
"685",78,1943945,"Mexico",-46239,"MX",1986,"Hombres",46239
"686",79,1943945,"Mexico",-42034,"MX",1986,"Hombres",42034
"687",80,1943945,"Mexico",-37869,"MX",1986,"Hombres",37869
"688",81,1943945,"Mexico",-33806,"MX",1986,"Hombres",33806
"689",82,1943945,"Mexico",-29887,"MX",1986,"Hombres",29887
"690",83,1943945,"Mexico",-26144,"MX",1986,"Hombres",26144
"691",84,1943945,"Mexico",-22615,"MX",1986,"Hombres",22615
"692",85,1943945,"Mexico",-19322,"MX",1986,"Hombres",19322
"693",86,1943945,"Mexico",-14878,"MX",1986,"Hombres",14878
"694",87,1943945,"Mexico",-12236,"MX",1986,"Hombres",12236
"695",88,1943945,"Mexico",-9935,"MX",1986,"Hombres",9935
"696",89,1943945,"Mexico",-7945,"MX",1986,"Hombres",7945
"697",90,1943945,"Mexico",-6255,"MX",1986,"Hombres",6255
"698",91,1943945,"Mexico",-4848,"MX",1986,"Hombres",4848
"699",92,1943945,"Mexico",-3695,"MX",1986,"Hombres",3695
"700",93,1943945,"Mexico",-2770,"MX",1986,"Hombres",2770
"701",94,1943945,"Mexico",-2038,"MX",1986,"Hombres",2038
"702",95,1943945,"Mexico",-1474,"MX",1986,"Hombres",1474
"703",96,1943945,"Mexico",-1048,"MX",1986,"Hombres",1048
"704",97,1943945,"Mexico",-731,"MX",1986,"Hombres",731
"705",98,1943945,"Mexico",-500,"MX",1986,"Hombres",500
"706",99,1943945,"Mexico",-338,"MX",1986,"Hombres",338
"707",100,1943945,"Mexico",-634,"MX",1986,"Hombres",634
"708",0,1943945,"Mexico",-1176883,"MX",1987,"Hombres",1176883
"709",1,1943945,"Mexico",-1153012,"MX",1987,"Hombres",1153012
"710",2,1943945,"Mexico",-1136713,"MX",1987,"Hombres",1136713
"711",3,1943945,"Mexico",-1120023,"MX",1987,"Hombres",1120023
"712",4,1943945,"Mexico",-1102497,"MX",1987,"Hombres",1102497
"713",5,1943945,"Mexico",-1091242,"MX",1987,"Hombres",1091242
"714",6,1943945,"Mexico",-1085158,"MX",1987,"Hombres",1085158
"715",7,1943945,"Mexico",-1088341,"MX",1987,"Hombres",1088341
"716",8,1943945,"Mexico",-1080920,"MX",1987,"Hombres",1080920
"717",9,1943945,"Mexico",-1078361,"MX",1987,"Hombres",1078361
"718",10,1943945,"Mexico",-1077405,"MX",1987,"Hombres",1077405
"719",11,1943945,"Mexico",-1075738,"MX",1987,"Hombres",1075738
"720",12,1943945,"Mexico",-1069587,"MX",1987,"Hombres",1069587
"721",13,1943945,"Mexico",-1055704,"MX",1987,"Hombres",1055704
"722",14,1943945,"Mexico",-1032832,"MX",1987,"Hombres",1032832
"723",15,1943945,"Mexico",-1001559,"MX",1987,"Hombres",1001559
"724",16,1943945,"Mexico",-961876,"MX",1987,"Hombres",961876
"725",17,1943945,"Mexico",-919000,"MX",1987,"Hombres",919000
"726",18,1943945,"Mexico",-876131,"MX",1987,"Hombres",876131
"727",19,1943945,"Mexico",-836018,"MX",1987,"Hombres",836018
"728",20,1943945,"Mexico",-799350,"MX",1987,"Hombres",799350
"729",21,1943945,"Mexico",-767653,"MX",1987,"Hombres",767653
"730",22,1943945,"Mexico",-738062,"MX",1987,"Hombres",738062
"731",23,1943945,"Mexico",-710069,"MX",1987,"Hombres",710069
"732",24,1943945,"Mexico",-686266,"MX",1987,"Hombres",686266
"733",25,1943945,"Mexico",-664382,"MX",1987,"Hombres",664382
"734",26,1943945,"Mexico",-643101,"MX",1987,"Hombres",643101
"735",27,1943945,"Mexico",-623330,"MX",1987,"Hombres",623330
"736",28,1943945,"Mexico",-602034,"MX",1987,"Hombres",602034
